source,description,description_clean,unit_clean,quantity,rate,material,grade,thickness_mm,thickness_assumed,emission_factor,ef_unit,ef_source,ef_label,cci,cci_label,cci_outlier,extr_method,prop_grade
Zen,"Providing Pre-constructional anti- termite treatment and creating a chemical barrier to the building by injecting chemical emulsion of required concentrations under grade slab and Grade beam, around the footings, trenches, junction of wall and floor, Retaining / side walls of basement floor, external perimeter of building, surrounding of pipes, expansion joints, below UG sump and etc.as per instructions of chemical manufacturer and all as directed.  The treatment shall be carried out strictly in accordance with the technical specification and conforming to IS 6313  or equivalent BS  specification.  The chemical to be used as insecticides for the treatment shall be 50% EC (Imidacloprid 30.5 SC)and the application shall be dilute one part of chemical  50% EC with 49 parts of water to get 1% emulsion and strictly in accordance with the manufacturer's specification.
Note : Horizontal plan area at the top of Grade slab  level of the building will be measured. 
Treatment shall extend to a width of 1m around the building. (Including 10years warranty)",providing pre constructional anti termite treatment and creating a chemical barrier to the building by injecting chemical emulsion of required concentrations under grade slab and grade beam around the footings trenches junction of wall and floor retaining side walls of basement floor external perimeter of building surrounding of pipes expansion joints below ug sump and etc as per instructions of chemical manufacturer and all as directed the treatment shall be carried out strictly in accordance with the technical specification and conforming to is 6313 or equivalent bs specification the chemical to be used as insecticides for the treatment shall be 50 ec imidacloprid 30 5 sc and the application shall be dilute one part of chemical 50 ec with 49 parts of water to get 1 emulsion and strictly in accordance with the manufacturer s specification note horizontal plan area at the top of grade slab level of the building will be measured treatment shall extend to a width of 1m around the building including 10years warranty,m2,9719.779198165284,,anti_termite,,,False,,,,no_ice_ef,,no_ef_no_cci,False,keyword,
Zen,"Providing and laying Plum concrete 1: 5: 10 of specified thickness as in the drawing wherever specified using Manufacture sand, 40mm and down size metal  including sub grade preparation, levelling, all leads and lifts, rough finishing at the top surface, curing, and shuttering if necessary etc., Complete",providing and laying plum concrete 1 5 10 of specified thickness as in the drawing wherever specified using manufacture sand and down size metal including sub grade preparation levelling all leads and lifts rough finishing at the top surface curing and shuttering if necessary etc complete,m3,86.0,,concrete,M10,,False,232.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M10,has_ef,,predict_cci,False,grade_propagation,M10
Zen,"Providing and laying P.C.C. 1:4:8 of specified thickness as in the drawing wherever specified using Manufacture sand, 20mm and downsize metal including base separation, Compaction, levelling, all leads and lifts, ramming, curing and shuttering if necessary etc., Complete",providing and laying p c c 1 4 8 of specified thickness as in the drawing wherever specified using manufacture sand and downsize metal including base separation compaction levelling all leads and lifts ramming curing and shuttering if necessary etc complete,m3,1514.546829199502,,concrete,M10,,False,232.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M10,has_ef,,predict_cci,False,grade_propagation,M10
Zen,"Providing and laying P.C.C. 1:2:4 of specified thickness as in the drawing wherever specified using Manufacture sand, 20mm and downsize metal including base separation, Compaction, levelling, all leads and lifts, ramming, curing and shuttering if necessary etc., Complete (For Ramps)",providing and laying p c c 1 2 4 of specified thickness as in the drawing wherever specified using manufacture sand and downsize metal including base separation compaction levelling all leads and lifts ramming curing and shuttering if necessary etc complete for ramps,m3,39.89629954839408,,concrete,M10,,False,232.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M10,has_ef,,predict_cci,False,grade_propagation,M10
Zen,Footing / Raft for Shear Walls,footing raft for shear walls,m3,1484.1642147686755,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Footing / Raft for Columns,footing raft for columns,m3,371.0410536921689,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Foundation level To Basement 2 floor Level,foundation level to basement 2 floor level,m3,33.6446775,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Lower Basement - B2 To Upper Basement - B1 Level,lower basement b2 to upper basement b1 level,m3,123.86857884217667,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Upper Basement - B1 To Ground Floor Level,upper basement b1 to ground floor level,m3,70.4401564692939,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Tie / Plinth Beams -M25 Grade at all levels. ,tie plinth beams m25 grade at all levels,m3,211.19471255631407,,concrete,M25,,False,301.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M25,has_ef,,predict_cci,False,grade_propagation,M25
Zen,Connecting Beam between two podium levels  - M25 Grade at all levels. ,connecting beam between two podium levels m25 grade at all levels,m3,39.161720352201385,,concrete,M25,,False,301.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M25,has_ef,,predict_cci,False,grade_propagation,M25
Zen,Parapet wall above the Connecting Beam - M25 Grade at all levels. ,parapet wall above the connecting beam m25 grade at all levels,m3,20.8862508545074,,concrete,M25,,False,301.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M25,has_ef,,predict_cci,False,grade_propagation,M25
Zen,Grade Slab - M25  Grade,grade slab m25 grade,m3,1387.015935711259,,concrete,M25,,False,301.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M25,has_ef,,predict_cci,False,grade_propagation,M25
Zen,Upper Basement level,upper basement level,m3,95.94591842457568,,concrete,M40,,False,381.5,kgCO2e/m3,ICE V4.1 Concrete CEM I M40,has_ef,,predict_cci,False,grade_propagation,M40
Zen,Retaining Walls Raft - M30,retaining walls raft m30,m3,184.3698996588829,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Retaining Wall RCC - M30,retaining wall rcc m30,m3,575.6579360618824,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,"Sill, Chejja & Fin Walls - M20 Grade at all levels. ",sill chejja fin walls m20 grade at all levels,m3,521.90928061,,concrete,M20,,False,284.9,kgCO2e/m3,ICE V4.1 Concrete CEM I M20,has_ef,,predict_cci,False,grade_propagation,M20
Zen,Slab - M40 Grade,slab m40 grade,m3,27.82248527341727,,concrete,M40,,False,381.5,kgCO2e/m3,ICE V4.1 Concrete CEM I M40,has_ef,,predict_cci,False,grade_propagation,M40
Zen,Beams - M40 Grade,beams m40 grade,m3,4.622086758076099,,concrete,M40,,False,381.5,kgCO2e/m3,ICE V4.1 Concrete CEM I M40,has_ef,,predict_cci,False,grade_propagation,M40
Zen,RCC Slab,rcc slab,m3,28.733693426943525,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Walls,walls,m3,15.841077964807582,,concrete,M30,,False,331.2,kgCO2e/m3,ICE V4.1 Concrete CEM I M30,has_ef,,predict_cci,False,grade_propagation,M30
Zen,Pedestal for DG and equipments- M25 Grade at all levels. ,pedestal for dg and equipments m25 grade at all levels,m3,24.383389540592624,,concrete,M25,,False,301.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M25,has_ef,,predict_cci,False,grade_propagation,M25
Zen,"Fresh air shaft, Exhaust shaft walls & slab at podium level - M40 Grade",fresh air shaft exhaust shaft walls slab at podium level m40 grade,m3,13.149059601833407,,concrete,M40,,False,381.5,kgCO2e/m3,ICE V4.1 Concrete CEM I M40,has_ef,,predict_cci,False,grade_propagation,M40
Zen,Bottom Slab,bottom slab,m3,96.86349493798728,,concrete,M25,,False,301.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M25,has_ef,,predict_cci,False,grade_propagation,M25
Zen,Side Walls,side walls,m3,92.98895514046777,,concrete,M25,,False,301.8,kgCO2e/m3,ICE V4.1 Concrete CEM I M25,has_ef,,predict_cci,False,grade_propagation,M25
Zen,Foundation To Upper Basement Floor,foundation to upper basement floor,m3,377.51604700710254,,concrete,M40,,False,381.5,kgCO2e/m3,ICE V4.1 Concrete CEM I M40,has_ef,,predict_cci,False,grade_propagation,M40
Zen,Ground floor To First Floor,ground floor to first floor,m3,317.21175709948534,,concrete,M40,,False,381.5,kgCO2e/m3,ICE V4.1 Concrete CEM I M40,has_ef,,predict_cci,False,grade_propagation,M40
Zen,1st Floor To 2nd Floor,1st floor to 2nd floor,m3,315.83444690627255,,concrete,M40,,False,381.5,kgCO2e/m3,ICE V4.1 Concrete CEM I M40,has_ef,,predict_cci,False,grade_propagation,M40
